 Rajnath&#39;s remarks on Pak a declaration of war: Hafiz Saeed,1
 Swaraj discharged from AIIMS post kidney transplant,0
 Elderly woman gives roses to bank employees for &#39;hard work&#39;,1
 Surveys conducted over profiteering while converting notes,1
 Aleppo residents 10 days from starvation: White Helmets,1
 Ultra-fast electrons found outside Earth&#39;s magnetic field,1
 Ishant Sharma to marry former national basketball captain,1
 Hazel accepted my friend request after 3 months: Yuvraj,1
" Very sad, very frightening: Richard Branson on Trump win",1
 Cops traced JNU student&#39;s movement the day he went missing,1
 Snapchat becomes most downloaded iOS app of 2016,0
 Lt General AK Bhatt to be appointed new DGMO of Indian Army,1
 Iran to be offered exemptions as OPEC nears output cut deal,1
 Ivanka Trump auctioning a coffee date with her for ₹33 lakh,1
" India, Tajikistan sign pact to limit terror-funding",1
 Aus stadium to have pool at boundary for D/N Test with Pak,1
" EU&#39;s case against us lacks evidence, says Google",1
 Dwayne Johnson named Sexiest Man Alive by People Magazine,1
 Nadal adds former French Open champion Moya in coaching team,0
 Didi Chuxing CEO named Forbes Asia&#39;s Businessman of the Year,1
" No alcohol in stadiums, streets at Qatar World Cup",1
 John Abraham&#39;s &#39;Force 2&#39; collects ₹30 crore in 1st week,1
 &#39;Fans throw notes at SRK&#39;s entry scene in Dear Zindagi&#39;,1
 Celebrities wish Shah Rukh Khan on his 51st birthday,1
" 20 wickets, 2 declarations happened on same day of a Test",1
 Amul to set up centralised milk processing unit in Bengal,1
 Confident of overturning Brexit vote ruling: UK PM May,1
 Official trailer of SRK&#39;s &#39;Raees&#39; released,0
 MS Dhoni&#39;s style inspiring for hockey goalkeepers: Ex-keeper,0
 Chinese pilot who saved 439 lives awarded ₹2 crore,1
 Australian police find baby koala in woman&#39;s bag,1
 Karun Nair first to hit a triple ton in first Test series,0
 Amend laws to provide harsh punishment for rash driving: SC,0
 Govt didn’t apply its mind properly: Kolkata HC on note ban,1
 Oldest stone inscription of 10 Commandments sold for ₹5 cr,1
 Why are movie advertisement clips called &#39;trailers&#39;?,1
 EPFO to give interest on &#39;inoperative&#39; provident funds,1
 Squirrel wounds politician who spoke out against squirrels,1
 Video shows bursting of crackers in movie hall showing ADHM,1
 Ban terrorism in J&amp;K before banning notes: Shiv Sena,1
 ‘India to suffer if it joins Japan on South China Sea’,1
 Notes show UK&#39;s Brexit plan of &#39;have cake and eat it&#39;,1
 RBI sets 100% incremental cash reserve ratio amid note ban,1
 The oldest BASE jumper was 84 years old,1
 Telangana estimates ₹1500cr revenue loss/month post note ban,1
 Hindalco net profit rises 255% in September quarter,1
 Airbnb partners with SEWA for rural tourism,1
 Rajinikanth&#39;s voice too recognisable for Tamil Dangal: Aamir,1
" Politician held for carrying several lakhs in ₹2,000 notes",0
 Two wedding ceremonies for Yuvraj Singh and Hazel Keech,1
 Death toll in Patna-Indore Exp accident reaches 63,1
 Rail fracture suspected to be cause of train derailment,1
 Can&#39;t disclose release details of new ₹500 notes: RBI to HC,1
 Govinda launches &#39;Hero No. 1&#39; restaurant in Delhi,0
 B&#39;desh SC upholds death sentence for Islamic group leader,0
 Olympic gold medallist Wiebe to feature in PWL-2 in India,1
 India register their highest-ever score in Test cricket,1
 Selectors now part of choosing playing XI: Chief Selector,1
 New &#39;bird-like&#39; dinosaur species discovered in China,1
 Jayalalithaa&#39;s aide O Panneerselvam to be next Tamil Nadu CM,1
" I trolled the trolls, says Reddit CEO on editing user posts",1
 There is a bar made of recycled materials in Japan,1
 Pak claims Indian shelling killed 11 civilians in PoK,1
 Only ₹1.5 lakh crore worth new notes in circulation: Report,1
" Facebook, YouTube partner to remove &#39;terrorist content&#39;",1
 Tsunami warning after major earthquake hits Solomon Islands,0
 Pricing not a long term differentiator: Vodafone on Jio,1
 China holds memorial ceremony for Nanjing Massacre,0
 eBay fires its product and technology team in India,1
 Climate change could raise the temp over 7°C by 2100: Study,1
 Ammonia detected in lower atmosphere for the first time,0
 ₹36k crore saved through DBT scheme: PM Modi,1
" Prison in Norway provides inmates sauna, horse riding",0
 Hard Rock Cafe completes 10 years in India,1
 Tesla&#39;s emergency braking system prevents serious accident,0
 Nobody can bowl six yorkers in an over: Jasprit Bumrah,1
" 10 armed men break into a Punjab jail, free 5 inmates",1
 Trump&#39;s lead confirmed after vote recount ends in his favour,0
 First ever human heart transplant was conducted on Dec 3,1
 Kamran Akmal urges Nawaz Sharif to ask PCB to consider him,0
 Installation shows stories inside mechanical loop in Canada ,0
 Former footballer donates toys worth ₹4 crore to needy kids ,0
" 4-year-old girl beheaded, offered as sacrifice in Assam",1
 Indian researcher finds bug in iPad&#39;s activation lock,0
 India is currently world number one in 5 sports,1
 Undisclosed amount of ₹1.64 crore found in Jan Dhan accounts,1
 Pained by your allegation on Army: Parrikar writes to Mamata,1
 US may have committed war crimes in Afghanistan: ICC,1
 Xiaomi launches rechargeable anti-pollution mask,1
 Startup provides helper to stand in ATM queue at ₹90/hr,1
 MP govt to construct Mukti Dhams at Narmada for last rites,0
 S Korea grounds all planes to help students focus on exam,1
" Indrani, Peter Mukerjea siphoned off money: CBI witness",1
 Brad will be allowed to meet kids for 4 hrs on X&#39;mas: Report,0
 16 Indian Chief Ministers have died while in office,1
 Facebook staff forming secret task force to fight fake news,1
 Man who murdered British MP sentenced to life in jail,1
 Santa scales skyscraper to deliver presents to children,0
 $20 billion startup Palantir wins lawsuit against US Army,1
 Karun Nair registers highest maiden Test ton for India,0
 Himachal Pradesh hosts National Paragliding Championship,1
 SC rejects bail plea of rape-accused RJD MLA,1
 Football match called off in 6 minutes after lights go off,0
 Corruption and black money harming India like termites: Modi,1
 Aam Aadmi Party siding with black money hoarders: BJP,1
 Hyderabad: 47 minors caught watching porn in police raids,0
 Google Pixel outsold iPhone 7 on Thanksgiving: Report,1
 In Pictures: Reuters&#39; most popular Instagram posts,0
 Government decides to print plastic currency notes,0
 Walk of shame for Aus tourists in Indonesia over cycle theft,0
 New teaser of Shah Rukh Khan&#39;s &#39;Dear Zindagi&#39; released,1
 If Trump doesn&#39;t work with China it will be a disaster: Ma,1
 Petroleum dealers to go on nationwide strike on Nov 15,1
 England extend lead to 163 with 10 wickets remaining,1
 ‘Rolls-Royce paid over ₹80 cr to win India Hawk deal’,1
 Rahman breaks Gayle&#39;s BPL record for highest individual runs,1
 Firecracker claims life of a 17-year-old boy in Mumbai,1
 J&amp;K: Army foils two Pak assisted infiltration bids,1
 Amul releases poster on Yuvraj-Hazel wedding,1
" Gopichand 1st coach with students in men&#39;s, women&#39;s final",1
 Sonakshi Sinha features on Dec cover of &#39;Femina&#39;,1
 Trailer of Ewan McGregor&#39;s &#39;T2: Trainspotting&#39; released,1
 Alibaba&#39;s Jack Ma funds education of his 8-yr-old look-alike,1
" BCCI ready to play Pakistan, Indian govt blocking it: PCB",0
 Trump&#39;s cabinet appointments will undo progress: Activists,1
 LeEco Chairman to cut his salary to ₹10,1
 Donald Trump wins key Swing state of Florida,1
 SoftBank’s Masayoshi Son to visit India in December: Report,1
 SBI cannot disclose records of loans to Adani firms: CIC,1
 Indian U-17 team on same level as Brazil: Bhaichung Bhutia,1
 Instagram&#39;s 5 most-liked posts of 2016 are of Selena Gomez,1
 Spending ₹500 cr on Marathas: Maharashtra Finance Minister,0
 Army finds evidence of Pak complicity in jawan&#39;s mutilation,1
 Disruptions in Parliament are pre-planned by PM: Congress,1
 TN govt issues cyclone advisory to private entities,0
 Centre declines to share details on RBI Guv&#39;s appointment,1
" Brain portions fall asleep, wake back up all the time: Study",0
 How does skin turn sunlight into Vitamin D?,0
  Jeep carrying Castro&#39;s ashes breaks down during funeral,0
 Civil rights icon to be first Canadian woman on a banknote,0
 Nitish Kumar most welcome in NDA: BJP ally Ram Vilas Paswan,1
 Virat Kohli will not be probed for alleged ball tampering,1
 UP girl who sold newspapers graduates from IIT,1
 Fitbit shares drop 30% over poor sales,1
 Amsterdam café gives discounts in return for plastic wastes,0
 Will be applying for tax exemption for Dangal: Aamir,1
 Tata Global Beverages board removes Mistry as Chairman,1
 AIADMK rejects demand for information on Jaya&#39;s treatment,0
 Google buys search startup founded by ex-Apple employee,1
 8 killed in Pak firing in largest civilian casualty in 1 day,1
 Vidya Balan meets her &#39;Hum Paanch&#39; co-stars at event,1
 &#39;Van Gogh cut off ear over news of brother&#39;s marriage&#39;,1
 Portugal hosts 5th barrel oriented surfing competition,1
 Would have resigned if PM insisted on note ban: Chidambaram,1
 Woman opens emergency exit and jumps out of plane,1
 Would marry Deepika and hook up with Katrina: Ranveer,1
 Bangalore-based firm aims to be 1st private moon lander,1
 Google Chrome to replace Flash with HTML5 as default,0
" Still a virgin, nothing has changed: Salman Khan",0
 Promo of 2017 Golden Globe Awards released,1
 Public asked to record &#39;witch&#39; markings on buildings in UK,1
 Father makes Halloween costumes for wheelchair-bound son,1
 Sikh community in US prepares free meals for the poor,1
 Video replay technology to be used in Italy-Germany friendly,1
 Foxconn sends a fourth of staff on paid leave amid note ban,0
 Watching film made testing ground to prove patriotism: Pawan,0
 South Delhi Municipal Corp to start e-toll collection,0
 Display charts showing MRPs: Delhi govt to liquor vends,1
 14-year-old girl who died of cancer wins right to be frozen,1
 My wedding would be like a non-stop party: Ranveer ,1
 Pak violates ceasefire in Nowshera sector of Rajouri,1
 Kejriwal to inaugurate 12 toilet complexes in Delhi,1
 Gym trainer murders Flipkart delivery man over smartphone,0
 Experts discover new structure inside Mexican pyramid,1
 Over 53% of white women voted against Clinton: Report,1
 Bank unions seek police protection over cash crunch,1
 Jayant Yadav lost his grandmother the day he hit maiden ton,0
 Modi second PM to scrap high-value currency notes,1
 Kejriwal demands probe against Amit Shah over hidden wealth,0
 Facebook CEO Mark Zuckerberg loses $3.7 bn in 2 hours,1
 ₹152 crore scam masterminded by Karnataka minister: BJP ,1
 US hotel offers meals in edible life-size gingerbread house,1
" British MP Jo Cox, White Helmets to get joint peace prize",1
 Vijender knocks out Cheka to retain Asia-Pacific title,0
 PV Sindhu knocked out of Dubai World Superseries Finals,0
 World&#39;s first permanent ice hotel opens in Sweden,1
 Mary Kom to receive &#39;Legends Award&#39; by AIBA,1
 Michelle Obama takes part in Mannequin Challenge,1
 In Pictures: Victoria&#39;s Secret Fashion Show held in Paris,1
 &#39;Dark matter may be found in a &#34;hidden sector&#34; of universe&#39;,1
 Govt launches TV channel &#39;DigiShala&#39; for cashless lessons,0
" Alibaba clocks ₹1 lakh-cr sales in a day, breaks own record",1
" Arjun, Varun act as &#39;gay lovers&#39; on Koffee with Karan",1
 Rajya Sabha TV journalist Girish Nikam passes away,1
 Aishwarya to star in Bhansali&#39;s film set in Kashmir: Report,0
" ₹60 cr cash, 245 kg gold seized at 10 airports post note ban",0
 Scientists create wearable sensor that can monitor heartbeat,1
 Israel court punishes man for son&#39;s refusal to divorce wife,1
" Donald Trump says Facebook, Twitter helped him win",1
 Parineeti Chopra to star in Golmaal Again: Report,1
 US filmmaker pens &#39;Morning After To-Do List&#39; post Trump win,1
 Pak pays ₹1cr per terrorist to cross border: PoK based group,0
 Spanish government proposes ban on memes,1
 Bruno Mars releases new track &#39;Versace on The Floor&#39;,1
 Cash shortage to end by mid-January: NITI Aayog CEO,0
 ₹1.11 crore worth old notes seized from a property broker,1
 Video shows fitness training of actresses in &#39;Dangal&#39;,0
 UK announces easier visa regime for Indian businessmen,1
" IPL 2017 to start on April 5, final on May 21",1
 India accused of using &#39;indiscriminate&#39; force in J&amp;K unrest,0
 NASA developing instrument to detect life on Mars,1
 DNA evidence helps free a dog from death row in US,1
  Ban on news channel shows emergency-like situation: Mamata,1
" Trump presidency a &#39;disaster for Earth&#39;, warn climatologists",1
 New York eatery sets record for most layers in a sandwich,1
 Usain Bolt takes part in rap battle with James Corden,1
 Cheka ka Theka le liya: Sehwag on Vijender Singh&#39;s win,0
 42nd annual cake show begins in Bengaluru,0
" I&#39;m sorry, but nobody takes Rahul Gandhi seriously: Chouhan",0
 Review into child sex abuse in English football set up,1
" ₹1,335 computer that can run Android made",1
 White House Press Secy accuses China of DNC hack by mistake,0
" RSS meets Muslim leaders, calls Gujarat riots ‘shameful’",1
 Confident 2.0 will match Hollywood standards: Rajinikanth,1
" CISF to issue masks to 7,000 CISF personnel for safety",1
 Don&#39;t take all I said on Koffee with Karan seriously: Arbaaz,0
 2 lawyers accused of extorting $6 million from porn pirates ,1
 Akhilesh Yadav&#39;s ₹5 crore campaign bus has in-built elevator,1
 Pak names 8 Indian officials as &#39;undercover agents&#39;,1
 2 jail officials arrested for facilitating Nabha jailbreak,1
 Male participants quit birth control study over mood swings,1
 Mall starts cashless parking system amid demonetisation,1
 Ponnappa-Reddy finish runners-up at Welsh Int&#39;l Challenge,0
 Card usage has doubled since demonetisation: ICICI CEO,1
" Sales down 25-30% after demonetisation, says Micromax",1
 2 Mumbai kids die after soldier&#39;s wife runs car over them,0
 Longest-standing maths problem was solved in 365 yrs,1
 Promo featuring Salman Khan on Koffee with Karan released,0
 PM Modi felicitates Deepa Malik with ₹4 cr cash reward,1
 World&#39;s smallest roadworthy car is 63.5 centimetres tall,1
 Hostel in Colombia has &#39;world&#39;s biggest hammock&#39;,0
 Sushma Swaraj listed among 100 top global thinkers of 2016,0
 Indian hockey team loses 2-3 to Australia,1
" &#39;Harry Potter&#39; producer, Alibaba to make live-action film",1
 How &#39;Umpire&#39;s Call&#39; affects the DRS appeals in cricket?,1
 Samsung to launch mobile accessory suite worldwide,1
 Odisha to set up two more vigilance courts,1
 Arsenal out of League Cup after defeat to Southampton,1
 Trump rushed off stage by security during Nevada rally,1
 In Pictures: World War II remnants in the Pacific islands,0
" Government a salesman, trying to sell plastic cards: Mamata",0
 NIA allowed to prosecute Masood Azhar in Pathankot attack,1
 Amazon to launch hi-tech store with no billing lines,0
 286 ceasefire violations by Pak post surgical strike,1
 Fan invades pitch during ISL match to hug player,1
 ISIS hangs 40 civilians from electricity poles in Mosul,1
 Gandhiji only Indian to have won TIME Person of the Year,0
 World&#39;s largest living cat is a lion-tigress hybrid,1
 Aishwarya was 1st Indian actress to be in Cannes fest jury,1
 99% of nation being punished for crimes of 1%: Mamata,1
 Toll collection to be 100% digital in coming days: Gadkari,0
" Pratyusha forced into prostitution by boyfriend, says lawyer",1
 Photographer captures white rainbow in Scotland,1
 Taekwondo expert achieves record for smashing 923 roof tiles,0
 RBI keeps repo rate unchanged in first review post note ban,0
" Delhi L-G orders fines, suspension of work for polluters",1
 29 killed in suicide attack at Somalia&#39;s main port,0
 Starc stumbles to drop an easy catch in Aus-SA Test,1
 Brad Pitt undergoing plastic surgery post-divorce: Reports,1
 Jupiter formed somewhere in the outer solar system: Study,0
 Will everyone get ₹15L in their account after 50 days: Lalu,1
 Learnt subcontinent bowling tricks from Zaheer: Stuart Broad,1
 Will do whatever required to deal with Mistry&#39;s ouster: Tata,1
 How are galaxies formed?       ,1
 Will act against Khalistan activists who break law: Canada,0
 Startup raises ₹245 crore to make one-drop blood test,1
" France, UAE start ₹680 crore fund to protect heritage sites",0
 Truly beyond words: Dylan on winning Nobel Literature Prize,0
 Philippine bank not to compensate Bangladesh for $81mn theft,1
 Shoaib Akhtar welcomes his first child,1
 Madras HC dismisses plea seeking stay on demonetisation,1
 Model walks out of sets of photo shoot featuring fur,1
 Curie couldn&#39;t afford to buy element she had discovered ,1
 Two tribal children from MP selected for World Yoga Olympics,1
 Would love to do a cameo in Judwaa 2: Karisma,1
 &#39;One China&#39; policy not bargaining chip: US govt tells Trump,1
 I’m Jayalalithaa&#39;s legal heir: Ex-TN CM&#39;s niece,0
 Banks not to ink people in two bypoll bound areas in MP,1
 Pakistan to deport 100 teachers over Turkey-coup links,1
 Lose something to gain something: BJP MP on queue deaths,1
 Police could&#39;ve pulled Mamata by her hair in Delhi: WB BJP,0
 Sanjay Dutt to make comeback with Omung Kumar&#39;s &#39;Bhoomi&#39;,1
 Clinton campaign chief asks supporters to go home  ,1
 Amusement parks set mistletoe kissing world record,0
 No estimation of black money before or after Nov 8: Jaitley,0
 PIL seeks to dig out Jayalalithaa&#39;s body for post-mortem,1
 &#39;World&#39;s deepest underwater postbox&#39; is in Japan,1
 Govt may make cashless payments to factory workers mandatory,0
 Google machine learning being used to protect sea cows,1
" ‘Modi, Trump win, Brexit prove political hypocrisy will end’",1
 Leicester&#39;s 20-game unbeaten home league run ends,1
 Football manager banned after betting against his own teams,1
 Kejriwal to hold nationwide rallies against demonetisation,1
 Israeli Prez to attend ceremony for 26/11 attack victims,1
 Google to show how crowded places are in real-time,1
 Delhi Development Authority to come up with 13k flats in Jan,0
" 18 flights, 50 trains delayed as fog hits northern India",1
 Companies will be punished for leaving US: Trump,1
 Nike&#39;s 5-storey NY store to have hi-tech basketball court,1
 Natural disasters drive 2.6 crore into poverty annually,1
 CPI(M) for adjournment motion over demonetisation,1
" Alastair Cook youngest to complete 11,000 Test runs",0
 Why do people undress before freezing to death?,1
 CCI order on IATA&#39;s anti-competitive practices set aside,1
 Malaysia PM urges UN intervention to end genocide in Myanmar,0
 European scientists prepare to find oldest ice on Earth,1
 Great Barrier Reef sees record coral deaths this year,1
" 2 tigers found dead in Karnataka, poisoning suspected",0
 Trump&#39;s votes costed a little under ₹330 each,1
 SBI deploys 200 point-of-sale machines to ease cash crunch,1
 Jayalalithaa’s niece Deepa Jayakumar denied entry at Apollo,0
 Scientists map Yellowstone volcano to find its fuel source,1
 Human cells and neutron stars have similar structure: Study,1
 Earnings estimates dip to lowest level in FY17 post note ban,1
 Helped ex-BJP Minister convert black money: K&#39;taka officer,0
 Infant dies in Jaipur as ambulances refused to take cash,1
 Indian Motorcycle launches new tourer bike at ₹31 lakh,1
 Shirdi Saibaba Temple gets ₹3 crore in scrapped notes,0
 Hillary Clinton says lives are at risk because of fake news,1
 1st six in Test cricket was hit 21 years after the 1st match,1
 4-yr old girl wears late mom&#39;s wedding dress for photoshoot,1
" Ashwin drops Cook at 23*, later takes his wicket at 27",1
 Laundry folding robot making startup raises ₹408 crore,1
 Time Warner shares fall on concern Trump may block AT&amp;T deal,1
 England end 3rd Test&#39;s opening day at 268/8,1
" EU only settled 5% of target refugees from Greece, Italy",0
 Canada to take in 3 lakh immigrants in 2017,1
" Cong scrapped 25 paise, I did something of my stature: Modi",1
" ICICI Bank footfalls up 70% on ₹500, ₹1000 note invalidation",1
 Adidas uses recycled ocean plastic to create sportswear,1
 Clinton will face unfair gender attacks if elected: Obama,1
 BlackBerry partners with Ford to make &#39;cars of the future&#39;,1
 Many people in film industry are not straight: Harshvardhan,0
 Norwegian Wildlife Park lets guests interact with wolves,1
 Prince Harry condemns press &#34;abuse&#34; of girlfriend Meghan,1
" Apple releases photo book of 450 products priced at ₹20,000",1
 Original drawing from Tintin comic sold for ₹11 cr,1
 Indian artist creates art on birds&#39; feathers,1
 Tata Sons bore costs of jets used by Ratan Tata: Mistry,1
 Katrina features on Dec-Jan cover of &#39;Harper&#39;s Bazaar Bride&#39;,0
 Would Ramdev explain how he build his huge empire: Digvijaya,1
 Video explores the science of hypnosis,1
 Over 100 Shi&#39;ite pilgrims killed in ISIS bombing in Iraq,1
 New Zealand Geographic Photographer of the Year announced,1
 Iraq suffered highest economic cost due to terrorism,1
 If note scrap fails there will be serious crisis: MNS Chief,1
 Ex gratia amount for train accident victims same for 19 yrs,1
 Omar reacts after Chidambaram criticises his regime in J&amp;K,1
" US claims 50,000 Islamic State fighters killed so far",0
 Google&#39;s messaging app Allo starts supporting Hindi,0
" Give Trump time, don&#39;t assume worst: Obama",1
 KL Rahul back in Indian squad for 2nd England Test,1
 Delhi boy grows vegetables without soil,1
 Bachchan tweets birthday wishes for &#39;colleague&#39; DiCaprio,1
 Channel airs 90 min of silence in place of Chapecoense match,1
 Philippine President Duterte mimics Donald Trump,1
 Israel mulls bill to silence &#39;noisy&#39; mosques,1
 Nithari murders: Koli given death penalty for 7th time,0
 Turkish F-16 fighter jet crashes during training mission ,1
 ECI launches online survey for Overseas Indian voters,1
 Mumbai police replies to man who asked them to mind business,1
 Woman suffers burns after falling asleep on iPhone 7,1
 Indian medical officer at Rio was not sports medicine expert,1
 Soman won national swimming championship 4 years in a row ,1
 US Vice Prez-elect Pence booed at hip-hop musical,1
 Gurugram Traffic Police collected ₹5 cr fines since Aug 17,0
 Japanese startup makes paper from rock,1
 21 channels were banned during UPA regime: Naidu,1
 Stokes escaped dismissal as many as 6 times in his innings,1
 Juventus&#39; Mandzukic makes back-to-back saves in 4 seconds,0
 Kohli retains second spot on ICC ODI batsmen rankings,0
 Man Utd beat Spurs 1-0 for 1st league win at home since Sept,0
 Spidercam gets tangled with sight-screen in Perth Test,1
 Was shivering on the 1st day as Defence Minister: Parrikar,1
" Trump&#39;s policies could lift global growth, says OECD",1
 Pune to get mobile toilets with panic button for women soon,0
 Zayn Malik wins &#39;GQ Best-Dressed Man in Britain 2017&#39; title,1
 ₹1 cr reward for tongue of Toilet- Ek Prem Katha&#39;s director,1
 Wholesale inflation falls to 3.39% in October,1
 No Indian scored double century in 1st 23 years of cricket,1
 Vidya Balan features on December cover of Filmfare,1
 Secret mastermind of Paris terror attack identified,1
 NZ passport robot tells man of Asian descent to open eyes,0
 Look forward to working with those elected: Microsoft CEO,1
 Donald Trump calls Somali migrants a &#39;disaster&#39;,1
 Giriraj justifies his demand for a population control law,0
 Woman holidays with man&#39;s cut-out after he fails to turn up,1
 Will there be surgical strikes against China: Shiv Sena,1
 Sabarimala Temple renamed as Sree Ayyappaswamy Temple,1
 Woman having over ₹54 lakh cash commits suicide ,1
 Ranbir is the Kapoor of all seasons: Vidya Balan,1
 Massive googly bowled by our PM: Kumble on demonetisation,1
 Uzbekistan introduces visa-free travel for 27 nations,1
 Pujara leaves ball only to see it crash into the stumps,0
 Jordan security forces free captured tourists from castle,0
 In Pictures: Book featuring aerial Earth images by Tim Peake,1
 Second hand goods startup Zefo raises ₹40 cr from Sequoia,1
" OnePlus launches headphones in India at ₹1,199",1
 Ustad Bismillah Khan&#39;s shehnais go missing,0
 Do not engage teachers in non-academic work: CBSE,1
 SpiceJet posts 7th straight quarterly profit of 103%,1
 Philippine President&#39;s painkiller usage draws concern,0
 In Pictures: Mercedes-Maybach S 650 convertible,1
 Ice sheet larger than UK lies beneath Mars&#39; surface: Study,1
" Messi, Neymar&#39;s goals shortlisted for FIFA Puskás Award 2016",1
 Bengaluru water dept gets notice for converting black money,0
 School pic of Shah Rukh Khan surfaces online,1
 Scientists copy climate change data fearing Trump crackdown,0
 Facebook adds HD video upload option on Android,0
 Peter Thiel&#39;s CIA-backed startup Palantir raises $20 million,1
 Karnataka CM Siddaramaiah most corrupt: Amit Shah,1
 &#39;Dhaakad&#39; song from &#39;Dangal&#39; released,1
"  Singer, songwriter Leonard Cohen passes away at 82",1
" Demonetisation is just the beginning, says PM Modi",1
" India end Day 2 at 146/1, trail England by 254 runs",0
 Richard Branson shares list of his favourite books from 2016,1
 Delhi pollution: IMA advises Delhiites to stay indoors,1
 Thousands of Indians follow wrong Chris Martin on Twitter,1
 Shiv Sena defends Congress leader Azad over his Uri remark,1
 Sikh man provides aid to refugees in Iraq,1
 England players play penalty shoot-out with commentators,1
 Modi has become modern day Tughlaq: Congress,1
" Rental startup What&#39;s on Rent shuts down, returns 50% funds",1
 Akshay Kumar to promote menstrual hygiene in upcoming film,0
 Sanchez&#39; brace helps Arsenal to 3-1 win against Bournemouth,1
" Rolls-Royce’s engines not up to standard, says Emirates",1
" 2,500-year-old lost city discovered in Greece",0
 How does our imagination work?,1
 Teachers pool in ₹5 lakh for district sports meet in Bengal,0
 Woman arrested with drugs worth ₹30 lakh in Navi Mumbai,0
 10 lakh kg of toxic chilli powder seized in Andhra Pradesh,0
 Trailer of horror film &#39;The Belko Experiment&#39; released,1
 Pakistan 1st team to lose 9 wickets in Test&#39;s final session,1
 Development only way to solve India’s problems: PM Modi,1
 Demonetisation alone cannnot curb black money menace: Nitish,0
 At least 3 NBA teams boycotting Trump hotels: Report,1
 Video: Where does our music taste come from?,1
 Trump&#39;s name to be removed from New York buildings,1
 Jharkhand adopts new law to curb job racket,1
 Delhi Assembly panel&#39;s members misbehaved with us: SDMC,0
" No big deal, says Kerala min as CPM leader names rape victim",1
" Alia, Sidharth confirmed as lead stars in &#39;Aashiqui 3&#39;",0
 Cyclone Nada hits Tamil Nadu  ,1
" ₹32,631 crore deposited in post offices post demonetisation",1
 No service tax on ticket booking via IRCTC till Dec 31,1
 Fan shares selfie with Anil Kapoor in ATM line,1
" Bill Gates, other billionaires pledge $1 bn for clean energy",0
 Need migration as native Britons are bloody stupid: UK Lord,1
 Germany to deploy cops to stop sex assaults on New Year Eve,0
 Common people happy in &#39;queuing&#39; for better India: Naidu,1
 India celebrates Communal Harmony Week,1
 Kohli&#39;s technical weakness covered by home pitches: Anderson,0
 Mehbooba Mufti flags off 1st children special train in J&amp;K,0
 IPL 2017 edition in real danger: BCCI,0
 Seagate launches 512GB solid state drive for Xbox One,1
 Hindalco becomes first Nifty company to gain 100% in 2016,1
 14-year-old develops physics-based Android game &#39;Bloxx&#39;,1
 Russian Senator threatens NATO with nuclear response ,1
 Why say India won’t use nuclear weapon first: Parrikar,1
 2 arrested for assaulting 9-month-old in Navi Mumbai,1
 &#39;Southern hemisphere healed faster post dino-killing event&#39;,1
 I have a child in there and I&#39;m carrying it proudly: Kareena,0
 Students create Chrome extension to filter fake news,1
 What is the future of human evolution?,0
 India remains one of fastest-growing nations in world: US,0
 Why England players are sporting poppies on their collars?,1
" Hindus, Muslims least educated groups in world: Study",0
 Iraqi soldier fighting ISIS re-unites with kin after 2 yrs,1
 Bones at UK Stone Age site found turning into jelly,1
" Largest display of origami elephants has 78,564 pieces",1
 Dutch kill nearly 2 lakh ducks to contain bird flu outbreak,1
 Video explores uses of Google Tango AR camera,1
" Largest operational telephone weighed 3,500 kg",1
" Shahid, Sonam named PETA&#39;s hottest vegetarians of 2016",0
 2002 Naroda Gam massacre: Court rejects Maya Kodnani’s plea,0
 &#39;Dear Zindagi&#39; earns ₹8.75 crore on opening day,1
 Those with black money queuing up outside poor&#39;s house: Modi,1
 Delhi Police arrests three men with ₹27 lakh in new notes,1
 Airtel Payments Bank to extend services in South India,0
 Can turn profitable if we stop reacting to competition: Ola,1
 Artist offers free henna crowns for cancer patients,0
 Name of cyclone &#39;Vardah&#39; was suggested by Pakistan,0
 Banks to exchange notes only for own customers today,1
" Emma Stone, Ryan Goslings&#39;s &#39;La La Land&#39; hits the theatres",0
 Mozilla unveils a private browser for iPhone ,1
 What I charge for my films is no one&#39;s business: Kangana,0
 US to disclose number of citizens under surveillance,0
 Reliance faces $1 bn penalty in ONGC dispute,1
" NGO teaches people to make eco-friendly, artificial nests ",1
 &#39;Research in agro-biodiversity important for food security&#39;,1
 Over 20 dead in Pakistan after two trains collide,1
" Sachin, Dravid, Laxman take Shastri&#39;s #TracerBulletChallenge",1
" Talk show host mocks demonetisation, National Anthem ruling",0
 AirAsia&#39;s passenger traffic grows by 42% in Sept quarter,1
 Indonesia&#39;s first unicorn startup started as a call centre,1
 Australian Senate turns down public vote on gay marriages,1
" Gujarati businessman surrenders ₹6,000 crore cash: Reports",1
 India&#39;s first airline was founded by JRD Tata,1
 E-cigarette explodes in man&#39;s pants in New York,1
 17th-century Christmas drinks&#39; recipes found in England,0
 Video shows child vendor speaking more than 7 languages,1
 Russia to fingerprint all foreigners entering country,1
 Tuck Everlasting&#39;s author Natalie Babbitt passes away,1
 Will ban Trump&#39;s account if he doesn&#39;t follow rules: Twitter,1
 Ganguly injures shoulder playing gully cricket in Kolkata,1
 Philippine President says he personally killed criminals,0
" We will combat Jio on price, bundling &amp; cost: Airtel CEO",1
 Mukesh Ambani among World&#39;s Most Powerful People,0
 I would never have let PM’s mother stand in queue: Azam Khan,1
